Date,Locate a Dealer (New - usche078),Apply for Credit (New - usche079),BYO Engagement (New - usche076),Vehicle Search Results (New - usche080),Request a Quote (New - usche07a),Payment Estimator,Locate a Vehicle - Complete,Build to Order - Complete,Schedule Sales Appt,Current Offers Engagement,Value Trade-Ins,Request a Test Drive,MOV Engagement,Download a Brochure,Google Store Visits
3/2/2021,7,0,118,118,0,13.00,0.00,0.00,0.00,23.00,3.00,0.00,182.00,0.00,55.00
3/2/2021,1,0,63,19,1,0.00,0.00,0.00,0.00,22.00,3.00,0.00,43.00,0.00,0.00
3/2/2021,0,0,0,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
3/2/2021,1,0,8,21,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,2.00
3/2/2021,6,0,122,104,0,9.00,0.00,0.00,0.00,8.00,0.00,0.00,143.00,0.00,44.00
3/2/2021,0,0,3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
3/2/2021,0,0,7,11,0,0.00,0.00,0.00,0.00,11.00,0.00,0.00,1.00,0.00,3.00
3/3/2021,7,1,75,136,0,10.00,0.00,0.00,0.00,31.00,2.00,0.00,153.00,0.00,0.00
3/3/2021,0,0,0,2,0,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
3/3/2021,1,0,28,49,0,8.00,0.00,0.00,0.00,2.00,0.00,0.00,24.00,0.00,0.00
3/3/2021,0,0,19,22,0,3.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00
3/3/2021,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
3/3/2021,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3/3/2021,3,0,93,36,1,12.00,0.00,0.00,0.00,17.00,0.00,0.00,197.00,0.00,0.00
3/3/2021,3,1,21,29,1,1.00,0.00,0.00,0.00,6.00,0.00,0.00,35.00,0.00,0.00
3/3/2021,1,1,1,10,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00
3/3/2021,0,0,1,9,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00
3/3/2021,1,0,11,17,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00
3/3/2021,27,1,384,466,2,54.00,0.00,0.00,0.00,67.00,2.00,0.00,383.00,0.00,242.00
3/3/2021,18,0,204,335,3,20.00,0.00,0.00,0.00,114.00,0.00,0.00,192.00,0.00,165.00
3/3/2021,2,0,76,226,3,18.00,0.00,0.00,0.00,46.00,0.00,0.00,68.00,0.00,44.00
3/3/2021,6,0,94,61,1,18.00,0.00,0.00,0.00,16.00,1.00,0.00,87.00,0.00,72.00
3/3/2021,0,0,5,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,5.00,0.00,5.00
3/3/2021,17,0,218,567,1,22.00,0.00,0.00,0.00,316.00,0.00,0.00,95.00,0.00,148.00
3/3/2021,0,0,4,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00
3/3/2021,0,0,2,0,0,0.00,0.00,0.00,0.00,2.00,0.00,0.00,3.00,0.00,7.00
3/3/2021,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3/3/2021,0,0,2,0,0,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00
3/3/2021,0,0,6,2,0,2.00,0.00,0.00,0.00,1.00,0.00,0.00,18.00,0.00,7.00
3/3/2021,0,0,15,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,0.00,17.00
3/3/2021,0,0,3,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,10.00
3/3/2021,5,0,6,15,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,14.00
3/3/2021,1,0,34,17,0,3.00,0.00,0.00,0.00,4.00,0.00,0.00,17.00,0.00,9.00
3/3/2021,0,0,2,8,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,10.00,0.00,3.00
3/3/2021,1,0,50,88,0,2.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,0.00,27.00
3/3/2021,0,0,4,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00
3/3/2021,3,0,34,12,0,4.00,0.00,0.00,0.00,14.00,0.00,0.00,40.00,1.00,9.00
3/3/2021,0,0,24,114,0,3.00,0.00,0.00,0.00,11.00,0.00,0.00,58.00,0.00,30.00
3/3/2021,2,0,27,5,0,4.00,0.00,0.00,0.00,4.00,0.00,0.00,17.00,0.00,10.00
3/3/2021,0,0,3,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00
3/3/2021,5,0,116,126,0,18.00,0.00,0.00,0.00,17.00,0.00,0.00,117.00,0.00,44.00
3/3/2021,1,0,3,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,3.00
3/3/2021,1,0,14,47,0,0.00,0.00,0.00,0.00,9.00,0.00,0.00,34.00,0.00,7.00
3/3/2021,0,0,13,67,0,4.00,0.00,0.00,0.00,11.00,0.00,0.00,34.00,0.00,18.00
3/3/2021,0,0,3,4,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,8.00,0.00,1.00
3/3/2021,3,0,23,14,1,0.00,0.00,0.00,0.00,2.00,0.00,0.00,11.00,0.00,8.00
3/3/2021,3,0,8,21,0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,23.00,0.00,7.00
3/3/2021,0,0,6,31,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,24.00,0.00,10.00
3/3/2021,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
3/3/2021,1,0,11,14,0,4.00,0.00,0.00,0.00,7.00,0.00,0.00,20.00,0.00,10.00
3/3/2021,1,0,1,22,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,2.00
3/3/2021,12,0,186,202,2,34.00,0.00,0.00,0.00,20.00,1.00,0.00,219.00,3.00,62.00
3/3/2021,0,0,0,8,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,16.00,0.00,1.00
3/3/2021,9,0,67,280,1,17.00,0.00,0.00,0.00,15.00,0.00,0.00,43.00,0.00,14.00
3/3/2021,0,0,2,13,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3/3/2021,1,0,58,72,1,23.00,0.00,0.00,0.00,19.00,0.00,0.00,127.00,2.00,20.00
3/3/2021,1,0,35,32,0,5.00,0.00,0.00,0.00,6.00,0.00,0.00,41.00,0.00,12.00
3/3/2021,8,0,69,204,0,12.00,0.00,0.00,0.00,8.00,3.00,0.00,71.00,0.00,15.00
3/3/2021,5,0,184,334,1,33.00,0.00,0.00,0.00,26.00,1.00,1.00,66.00,2.00,55.00
3/3/2021,7,0,140,234,0,36.00,0.00,0.00,0.00,12.00,1.00,0.00,144.00,0.00,39.00
3/3/2021,128,0,2109,2000,8,17.00,0.00,0.00,0.00,67.00,2.00,0.00,1618.00,1.00,292.00
3/3/2021,20,1,477,895,4,56.00,0.00,0.00,0.00,23.00,4.00,0.00,452.00,0.00,132.00
3/3/2021,0,0,0,0,0,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
3/3/2021,66,0,960,2628,1,203.00,0.00,0.00,0.00,161.00,4.00,0.00,866.00,8.00,186.00
3/3/2021,61,2,1519,2808,5,164.00,0.00,0.00,0.00,287.00,13.00,2.00,1496.00,5.00,360.00
3/3/2021,0,0,1,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00
3/3/2021,71,0,1820,2780,5,274.00,0.00,0.00,0.00,80.00,3.00,1.00,1386.00,12.00,309.00
3/3/2021,1,0,25,10,0,4.00,0.00,0.00,0.00,6.00,0.00,0.00,28.00,0.00,8.00
3/3/2021,5,0,20,40,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,13.00
3/3/2021,5,0,51,51,0,5.00,0.00,0.00,0.00,6.00,0.00,0.00,56.00,1.00,19.00
3/3/2021,24,1,621,1400,3,107.00,0.00,0.00,0.00,34.00,7.00,0.00,621.00,9.00,204.00
3/3/2021,39,0,452,703,2,59.00,0.00,0.00,0.00,94.00,2.00,0.00,555.00,7.00,213.00
3/3/2021,6,0,81,491,0,13.00,0.00,0.00,0.00,7.00,3.00,0.00,66.00,0.00,22.00
3/3/2021,2,0,14,101,0,2.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,5.00
3/3/2021,0,0,4,1,0,1.00,0.00,0.00,0.00,3.00,0.00,0.00,7.00,0.00,1.00
3/3/2021,35,0,447,701,4,64.00,0.00,0.00,0.00,27.00,0.00,1.00,640.00,1.00,192.00
3/3/2021,0,0,4,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
3/3/2021,0,0,14,20,0,4.00,0.00,0.00,0.00,2.00,0.00,0.00,4.00,0.00,1.00
3/3/2021,0,0,2,11,0,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,1.00
3/3/2021,0,0,9,90,0,1.00,0.00,0.00,0.00,58.00,0.00,0.00,1.00,0.00,16.00
3/3/2021,3,2,21,201,0,11.00,0.00,0.00,0.00,115.00,0.00,0.00,11.00,0.00,37.00
3/3/2021,0,0,1,0,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
3/3/2021,0,0,24,148,0,0.00,0.00,0.00,0.00,4.00,3.00,0.00,15.00,0.00,5.00
3/3/2021,40,1,933,1785,0,139.00,0.00,0.00,0.00,89.00,7.00,1.00,277.00,6.00,303.00
3/3/2021,5,0,27,39,0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,56.00,0.00,22.00
3/3/2021,351,5,6554,11634,27,1077.00,0.00,0.00,0.00,973.00,45.00,4.00,5162.00,21.00,1418.00
3/3/2021,0,0,5,29,0,5.00,0.00,0.00,0.00,28.00,0.00,0.00,6.00,0.00,16.00
3/3/2021,6,4,36,323,0,11.00,0.00,0.00,0.00,288.00,0.00,0.00,16.00,0.00,92.00
3/3/2021,12,0,99,168,0,30.00,0.00,0.00,0.00,3.00,3.00,0.00,161.00,0.00,77.00
3/3/2021,3,0,19,5,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,18.00,0.00,2.00
3/3/2021,26,1,408,1946,1,37.00,0.00,0.00,0.00,35.00,1.00,0.00,419.00,0.00,221.00
3/3/2021,1,0,0,9,0,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,3.00
3/3/2021,0,0,1,0,0,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,3.00,3.00
3/3/2021,0,0,2,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
3/3/2021,5,0,36,138,0,10.00,0.00,0.00,0.00,117.00,0.00,0.00,7.00,0.00,34.00
3/3/2021,1,0,93,172,0,14.00,0.00,0.00,0.00,3.00,0.00,0.00,58.00,0.00,17.00
3/3/2021,10,0,210,414,0,3.00,0.00,0.00,0.00,2.00,5.00,0.00,140.00,3.00,22.00
3/3/2021,1,0,6,5,0,1.00,0.00,0.00,0.00,37.00,0.00,0.00,8.00,0.00,14.00
3/3/2021,5,0,49,120,1,16.00,0.00,0.00,0.00,0.00,1.00,0.00,49.00,0.00,13.00
3/3/2021,0,0,1,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
3/3/2021,3,0,99,228,0,15.00,0.00,0.00,0.00,2.00,2.00,0.00,87.00,0.00,11.00
3/3/2021,2,0,14,22,0,6.00,0.00,0.00,0.00,3.00,0.00,0.00,19.00,0.00,8.00
3/3/2021,0,0,0,0,0,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
3/3/2021,3,0,8,56,0,0.00,0.00,0.00,0.00,18.00,0.00,0.00,4.00,0.00,6.00
3/3/2021,1,0,9,86,0,0.00,0.00,0.00,0.00,26.00,0.00,0.00,6.00,0.00,5.00
3/3/2021,0,0,0,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
3/3/2021,1,0,25,84,2,7.00,0.00,0.00,0.00,14.00,10.00,0.00,71.00,0.00,9.00
3/3/2021,0,0,1,12,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
3/3/2021,1,0,7,20,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,3.00
3/3/2021,0,0,9,10,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,2.00
3/3/2021,0,0,0,10,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
3/3/2021,0,0,0,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
3/3/2021,5,0,74,164,0,15.00,0.00,0.00,0.00,15.00,0.00,0.00,54.00,1.00,10.00
3/3/2021,0,0,0,2,0,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00
3/3/2021,23,1,507,845,0,54.00,0.00,0.00,0.00,51.00,5.00,0.00,639.00,4.00,178.00
3/3/2021,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
3/3/2021,3,0,32,45,0,0.00,0.00,0.00,0.00,8.00,0.00,0.00,20.00,0.00,9.00
3/3/2021,0,0,4,0,0,2.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,4.00
3/3/2021,37,1,738,1476,7,91.00,0.00,0.00,0.00,120.00,10.00,0.00,303.00,3.00,192.00
3/3/2021,0,0,0,6,0,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,1.00
3/3/2021,9,0,152,562,1,6.00,0.00,0.00,0.00,23.00,0.00,0.00,125.00,1.00,84.00
3/3/2021,0,0,1,4,0,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3/3/2021,8,0,23,40,0,4.00,0.00,0.00,0.00,6.00,0.00,0.00,44.00,7.00,13.00
3/3/2021,4,0,107,138,0,5.00,0.00,0.00,0.00,23.00,3.00,0.00,173.00,0.00,50.00
3/3/2021,73,0,1254,1970,3,191.00,0.00,0.00,0.00,71.00,12.00,2.00,946.00,8.00,335.00
3/3/2021,6,0,90,225,0,17.00,0.00,0.00,0.00,8.00,0.00,0.00,121.00,0.00,31.00
3/3/2021,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
3/3/2021,2,0,2,19,0,0.00,0.00,0.00,0.00,13.00,0.00,0.00,3.00,0.00,2.00
3/3/2021,3,1,116,162,0,14.00,0.00,0.00,0.00,15.00,0.00,0.00,111.00,0.00,62.00
3/3/2021,0,0,7,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,1.00,0.00
3/3/2021,9,0,39,68,3,3.00,0.00,0.00,0.00,29.00,1.00,0.00,50.00,0.00,0.00
3/4/2021,0,0,30,56,0,4.00,0.00,0.00,0.00,3.00,0.00,0.00,35.00,0.00,0.00
3/4/2021,8,1,90,88,1,23.00,0.00,0.00,0.00,25.00,1.00,0.00,178.00,0.00,0.00
3/4/2021,0,0,3,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3/4/2021,7,1,89,39,0,18.00,0.00,0.00,0.00,18.00,0.00,0.00,191.00,0.00,0.00
3/4/2021,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
3/4/2021,2,0,14,14,0,6.00,0.00,0.00,0.00,1.00,0.00,0.00,22.00,0.00,0.00
3/4/2021,4,0,34,17,0,3.00,0.00,0.00,0.00,5.00,0.00,0.00,30.00,0.00,0.00
3/4/2021,1,0,9,11,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00
3/4/2021,1,0,4,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00
3/4/2021,8,0,178,436,2,43.00,0.00,0.00,0.00,96.00,6.00,0.00,206.00,0.00,166.00
3/4/2021,37,6,450,827,3,50.00,0.00,0.00,0.00,103.00,0.00,0.00,414.00,0.00,276.00
3/4/2021,2,1,49,189,1,22.00,0.00,0.00,0.00,60.00,0.00,0.00,59.00,0.00,48.00
3/4/2021,1,0,102,104,0,13.00,0.00,0.00,0.00,12.00,0.00,0.00,85.00,0.00,87.00
3/4/2021,14,0,207,603,2,24.00,0.00,0.00,0.00,334.00,3.00,0.00,89.00,0.00,146.00
3/4/2021,0,0,0,9,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,8.00,0.00,3.00
3/4/2021,0,0,7,3,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,6.00
3/4/2021,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
3/4/2021,0,0,5,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,4.00
3/4/2021,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
3/4/2021,0,0,29,27,0,3.00,0.00,0.00,0.00,1.00,0.00,0.00,37.00,0.00,9.00
3/4/2021,0,0,2,0,1,0.00,0.00,0.00,0.00,2.00,0.00,0.00,4.00,0.00,0.00
3/4/2021,0,0,9,13,0,3.00,0.00,0.00,0.00,5.00,0.00,0.00,33.00,0.00,15.00
3/4/2021,3,0,17,28,1,2.00,0.00,0.00,0.00,2.00,1.00,0.00,13.00,0.00,15.00
3/4/2021,1,0,40,44,0,3.00,0.00,0.00,0.00,3.00,0.00,0.00,65.00,0.00,27.00
3/4/2021,1,0,20,17,0,1.00,0.00,0.00,0.00,6.00,0.00,0.00,15.00,0.00,6.00
3/4/2021,0,0,1,21,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,10.00,0.00,4.00
3/4/2021,0,0,1,1,0,2.00,0.00,0.00,0.00,1.00,0.00,0.00,9.00,0.00,4.00
3/4/2021,0,0,26,32,0,8.00,0.00,0.00,0.00,11.00,5.00,0.00,38.00,1.00,13.00
3/4/2021,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3/4/2021,1,0,16,45,0,2.00,0.00,0.00,0.00,8.00,0.00,0.00,35.00,0.00,18.00
3/4/2021,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,1.00
3/4/2021,0,0,8,15,0,4.00,0.00,0.00,0.00,5.00,1.00,0.00,15.00,4.00,5.00
3/4/2021,0,0,1,2,0,0.00,0.00,0.00,0.00,2.00,0.00,0.00,8.00,0.00,1.00
3/4/2021,0,0,7,6,0,3.00,0.00,0.00,0.00,0.00,3.00,0.00,17.00,0.00,8.00
3/4/2021,3,0,156,148,0,24.00,0.00,0.00,0.00,15.00,0.00,0.00,117.00,0.00,61.00
3/4/2021,0,0,6,6,0,0.00,0.00,0.00,0.00,3.00,0.00,0.00,17.00,0.00,3.00
3/4/2021,1,0,16,118,0,0.00,0.00,0.00,0.00,9.00,0.00,0.00,23.00,0.00,15.00
3/4/2021,0,0,7,67,0,2.00,0.00,0.00,0.00,3.00,0.00,0.00,20.00,0.00,15.00
3/4/2021,0,0,17,14,0,1.00,0.00,0.00,0.00,1.00,0.00,0.00,10.00,0.00,8.00
3/4/2021,0,0,18,10,0,0.00,0.00,0.00,0.00,2.00,0.00,0.00,26.00,0.00,9.00
3/4/2021,1,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
3/4/2021,0,0,7,60,0,0.00,0.00,0.00,0.00,5.00,0.00,0.00,15.00,0.00,11.00
3/4/2021,1,0,3,0,0,3.00,0.00,0.00,0.00,6.00,0.00,0.00,9.00,0.00,2.00
3/4/2021,7,0,170,176,2,29.00,0.00,0.00,0.00,24.00,0.00,0.00,191.00,0.00,63.00
3/4/2021,0,0,10,5,0,2.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,8.00
3/4/2021,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3/4/2021,2,0,84,225,0,5.00,0.00,0.00,0.00,10.00,3.00,0.00,37.00,0.00,28.00
3/4/2021,0,0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
3/4/2021,3,0,62,140,1,11.00,0.00,0.00,0.00,3.00,0.00,0.00,64.00,0.00,20.00
3/4/2021,2,0,74,115,5,8.00,0.00,0.00,0.00,31.00,0.00,1.00,166.00,1.00,40.00
3/4/2021,1,0,0,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,0.00,0.00
3/4/2021,0,1,27,38,0,7.00,0.00,0.00,0.00,4.00,0.00,0.00,22.00,1.00,11.00
3/4/2021,4,0,184,460,0,36.00,0.00,0.00,0.00,26.00,1.00,0.00,94.00,0.00,61.00
3/4/2021,7,0,172,434,0,37.00,0.00,0.00,0.00,22.00,2.00,0.00,160.00,2.00,77.00
3/4/2021,136,0,2151,2003,13,21.00,0.00,0.00,0.00,86.00,19.00,2.00,1628.00,1.00,284.00
3/4/2021,28,1,503,1260,1,55.00,0.00,0.00,0.00,16.00,6.00,1.00,524.00,0.00,142.00
3/4/2021,40,3,1903,3024,10,234.00,0.00,0.00,0.00,331.00,14.00,1.00,1805.00,3.00,509.00
3/4/2021,3,0,19,21,0,1.00,0.00,0.00,0.00,5.00,0.00,0.00,34.00,0.00,10.00
3/4/2021,31,1,991,2085,7,201.00,0.00,0.00,0.00,136.00,4.00,2.00,853.00,7.00,204.00
3/4/2021,44,0,1725,2761,9,209.00,0.00,0.00,0.00,52.00,4.00,2.00,1370.00,1.00,295.00
3/4/2021,23,0,679,1590,4,107.00,0.00,0.00,0.00,49.00,6.00,0.00,677.00,2.00,208.00
3/4/2021,0,0,24,57,0,3.00,0.00,0.00,0.00,3.00,0.00,0.00,16.00,0.00,7.00
3/4/2021,13,1,473,909,1,66.00,0.00,0.00,0.00,94.00,6.00,0.00,591.00,2.00,230.00
3/4/2021,1,0,38,30,0,11.00,0.00,0.00,0.00,4.00,0.00,0.00,54.00,0.00,23.00
3/4/2021,16,0,556,1036,0,76.00,0.00,0.00,0.00,54.00,12.00,0.00,769.00,0.00,281.00
3/4/2021,0,0,118,594,0,18.00,0.00,0.00,0.00,2.00,3.00,0.00,88.00,0.00,35.00
3/4/2021,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00
3/4/2021,0,0,14,85,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,2.00
3/4/2021,0,0,25,50,0,9.00,0.00,0.00,0.00,3.00,0.00,0.00,4.00,0.00,4.00
3/4/2021,0,0,1,2,0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,1.00,0.00,3.00
3/4/2021,0,0,10,34,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
3/4/2021,1,0,4,22,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,1.00
3/4/2021,2,0,13,101,0,1.00,0.00,0.00,0.00,68.00,0.00,0.00,8.00,0.00,22.00
3/4/2021,1,0,14,69,0,8.00,0.00,0.00,0.00,2.00,0.00,0.00,28.00,0.00,11.00
3/4/2021,16,2,1029,1775,5,116.00,0.00,0.00,0.00,104.00,7.00,1.00,336.00,8.00,342.00
3/4/2021,0,0,15,29,0,0.00,0.00,0.00,0.00,6.00,0.00,0.00,61.00,0.00,30.00
3/4/2021,1,0,20,226,0,10.00,0.00,0.00,0.00,115.00,0.00,0.00,7.00,0.00,32.00
3/4/2021,8,2,33,368,1,14.00,0.00,0.00,0.00,241.00,0.00,0.00,21.00,1.00,74.00
3/4/2021,196,9,6954,12458,19,1051.00,0.00,0.00,0.00,983.00,44.00,4.00,5365.00,26.00,1554.00
3/4/2021,6,0,150,253,0,25.00,0.00,0.00,0.00,16.00,2.00,0.00,184.00,0.00,108.00
3/4/2021,7,0,28,146,0,7.00,0.00,0.00,0.00,151.00,0.00,0.00,11.00,0.00,29.00
3/4/2021,0,0,0,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00
3/4/2021,1,0,19,69,0,3.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,0.00,6.00
3/4/2021,17,0,438,2108,4,34.00,0.00,0.00,0.00,26.00,3.00,1.00,462.00,0.00,256.00
3/4/2021,0,0,9,11,0,4.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,8.00
3/4/2021,9,0,183,384,1,0.00,0.00,0.00,0.00,5.00,1.00,0.00,146.00,0.00,26.00
3/4/2021,2,0,93,253,2,21.00,0.00,0.00,0.00,8.00,0.00,0.00,79.00,0.00,29.00
3/4/2021,1,0,56,106,0,2.00,0.00,0.00,0.00,3.00,2.00,0.00,48.00,0.00,9.00
3/4/2021,0,0,2,0,0,1.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00
3/4/2021,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3/4/2021,0,0,14,25,0,7.00,0.00,0.00,0.00,29.00,0.00,0.00,6.00,0.00,8.00
3/4/2021,0,0,0,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
3/4/2021,2,0,109,253,0,29.00,0.00,0.00,0.00,4.00,1.00,0.00,92.00,0.00,25.00
3/4/2021,0,0,7,80,0,6.00,0.00,0.00,0.00,7.00,0.00,0.00,2.00,0.00,2.00
3/4/2021,0,0,4,54,0,0.00,0.00,0.00,0.00,29.00,0.00,0.00,2.00,0.00,13.00
3/4/2021,0,0,9,101,0,2.00,0.00,0.00,0.00,15.00,0.00,0.00,4.00,0.00,7.00
3/4/2021,1,0,16,40,0,2.00,0.00,0.00,0.00,1.00,0.00,0.00,21.00,0.00,10.00
3/4/2021,0,0,3,0,0,1.00,0.00,0.00,0.00,3.00,0.00,0.00,1.00,0.00,1.00
3/4/2021,0,0,2,18,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,1.00
3/4/2021,0,0,11,13,0,1.00,0.00,0.00,0.00,2.00,1.00,0.00,12.00,2.00,2.00
3/4/2021,0,0,4,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00
3/4/2021,1,0,3,41,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,1.00
3/4/2021,0,0,36,177,0,16.00,0.00,0.00,0.00,4.00,0.00,0.00,50.00,0.00,12.00
3/4/2021,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
3/4/2021,0,0,0,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
3/4/2021,2,0,80,248,0,11.00,0.00,0.00,0.00,28.00,0.00,0.00,80.00,0.00,21.00
3/4/2021,0,0,5,8,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,4.00
3/4/2021,0,0,0,2,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00
3/4/2021,12,0,885,1994,7,84.00,0.00,0.00,0.00,151.00,2.00,0.00,340.00,1.00,251.00
3/4/2021,11,0,591,801,0,77.00,0.00,0.00,0.00,47.00,3.00,0.00,760.00,2.00,201.00
